step_time,reward,total_stopped,total_wait_time,total_emission
2775.0,-0.21999999999999975,5,268.0,268.0
2780.0,-0.3500000000000001,5,293.0,293.0
2785.0,-0.25,6,319.0,319.0
2790.0,-0.25,9,357.0,357.0
2795.0,-0.5300000000000002,11,408.0,408.0
2800.0,-0.5300000000000002,7,217.0,217.0
2805.0,2.7600000000000007,9,161.0,161.0
2810.0,-0.44999999999999996,10,208.0,208.0
2815.0,-0.44999999999999996,11,258.0,258.0
2820.0,-0.7000000000000002,11,313.0,313.0
2825.0,-0.5499999999999998,13,280.0,280.0
2830.0,0.8500000000000001,10,217.0,217.0
2835.0,-0.06000000000000005,12,188.0,188.0
2840.0,0.8099999999999998,5,158.0,158.0
2845.0,0.5700000000000001,5,86.0,86.0
2850.0,-0.16000000000000014,7,119.0,119.0
2855.0,-0.16000000000000014,5,101.0,101.0
2860.0,0.13000000000000012,7,121.0,121.0
2865.0,-0.29000000000000004,8,79.0,79.0
2870.0,0.21999999999999997,11,126.0,126.0
2875.0,-0.54,12,184.0,184.0
2880.0,-0.6200000000000001,13,248.0,248.0
2885.0,-0.6200000000000001,12,192.0,192.0
2890.0,0.30000000000000027,12,231.0,231.0
2895.0,-0.3900000000000001,11,210.0,210.0
2900.0,0.5900000000000001,11,165.0,165.0
2905.0,0.09999999999999987,9,170.0,170.0
2910.0,-0.3999999999999999,11,213.0,213.0
2915.0,-0.6000000000000001,13,275.0,275.0
2920.0,-0.6000000000000001,12,324.0,324.0
2925.0,-0.6799999999999997,12,378.0,378.0
2930.0,-0.6000000000000001,11,320.0,320.0
2935.0,1.4,7,190.0,190.0
2940.0,0.8799999999999999,9,179.0,179.0
2945.0,0.8799999999999999,8,177.0,177.0
2950.0,-0.1499999999999999,12,234.0,234.0
2955.0,-0.5699999999999998,10,256.0,256.0
2960.0,-0.28000000000000025,10,292.0,292.0
2965.0,-0.5,10,263.0,263.0
2970.0,0.6400000000000001,10,258.0,258.0
